nohup: ignoring input
>>> Building unified WSL target in build/ ...
cmake -S . -B build -G "Ninja" -DCMAKE_BUILD_TYPE=Release -DDCKP_ENABLE_SANITIZERS=OFF -DDCKP_ENABLE_HARDENING=ON 
-- Configuring done (0.8s)
-- Generating done (0.2s)
-- Build files have been written to: /mnt/c/Users/thall/Documents/dckp-sbpo/build
cmake --build build --parallel
ninja: no work to do.
[inst 65/100 | run 3/5] 13I5 -> profit=4370 (274ms, valid=true)
[inst 65/100 | run 4/5] 13I5 -> profit=4370 (276ms, valid=true)
[inst 65/100 | run 5/5] 13I5 -> profit=4370 (275ms, valid=true)
[inst 66/100 | run 1/5] 14I1 -> profit=4299 (118ms, valid=true)
[inst 66/100 | run 2/5] 14I1 -> profit=4299 (122ms, valid=true)
[inst 66/100 | run 3/5] 14I1 -> profit=4299 (128ms, valid=true)
[inst 66/100 | run 4/5] 14I1 -> profit=4299 (117ms, valid=true)
[inst 66/100 | run 5/5] 14I1 -> profit=4299 (118ms, valid=true)
[inst 67/100 | run 1/5] 14I2 -> profit=4289 (104ms, valid=true)
[inst 67/100 | run 2/5] 14I2 -> profit=4289 (103ms, valid=true)
[inst 67/100 | run 3/5] 14I2 -> profit=4289 (104ms, valid=true)
[inst 67/100 | run 4/5] 14I2 -> profit=4289 (102ms, valid=true)
[inst 67/100 | run 5/5] 14I2 -> profit=4289 (102ms, valid=true)
[inst 68/100 | run 1/5] 14I3 -> profit=4314 (158ms, valid=true)
[inst 68/100 | run 2/5] 14I3 -> profit=4314 (158ms, valid=true)
[inst 68/100 | run 3/5] 14I3 -> profit=4314 (184ms, valid=true)
[inst 68/100 | run 4/5] 14I3 -> profit=4314 (160ms, valid=true)
[inst 68/100 | run 5/5] 14I3 -> profit=4314 (159ms, valid=true)
[inst 69/100 | run 1/5] 14I4 -> profit=4330 (183ms, valid=true)
[inst 69/100 | run 2/5] 14I4 -> profit=4330 (182ms, valid=true)
[inst 69/100 | run 3/5] 14I4 -> profit=4330 (193ms, valid=true)
