instance,run,seed,profit,weight,capacity,time_ms,valid,algorithm
16I5,5,24183,4900,4000,4000,10000,true,VNS
17I1,1,19394,4585,3995,4000,10000,true,VNS
17I1,2,842,4609,3999,4000,10000,true,VNS
17I1,3,4364,4580,4000,4000,10000,true,VNS
17I1,4,5945,4588,3998,4000,10000,true,VNS
17I1,5,682,4570,4000,4000,10000,true,VNS
17I2,1,1535,4600,4000,4000,10000,true,VNS
17I2,2,15615,4587,3997,4000,10000,true,VNS
17I2,3,9574,4580,4000,4000,10000,true,VNS
17I2,4,32125,4590,4000,4000,10000,true,VNS
17I2,5,26537,4579,3999,4000,10000,true,VNS
17I3,1,104,4600,4000,4000,10000,true,VNS
17I3,2,19544,4600,4000,4000,10000,true,VNS
17I3,3,28984,4590,4000,4000,10000,true,VNS
17I3,4,1462,4590,4000,4000,10000,true,VNS
17I3,5,32236,4590,4000,4000,10021,true,VNS
17I4,1,9876,4589,3999,4000,10000,true,VNS
17I4,2,26108,4590,4000,4000,10000,true,VNS
17I4,3,20493,4610,4000,4000,10000,true,VNS
17I4,4,30346,4609,3999,4000,10000,true,VNS
17I4,5,25237,4600,4000,4000,10000,true,VNS
17I5,1,7128,4607,3997,4000,10000,true,VNS
17I5,2,29927,4619,3999,4000,10000,true,VNS
17I5,3,11822,4630,4000,4000,10000,true,VNS
17I5,4,26470,4620,4000,4000,10000,true,VNS
17I5,5,5458,4620,4000,4000,10000,true,VNS
18I1,1,21794,4470,4000,4000,10000,true,VNS
18I1,2,1856,4450,4000,4000,10000,true,VNS
18I1,3,12997,4450,4000,4000,10000,true,VNS
18I1,4,7646,4468,3998,4000,10000,true,VNS
18I1,5,12117,4450,4000,4000,10000,true,VNS
18I2,1,6230,4471,3991,4000,10000,true,VNS
18I2,2,14017,4480,4000,4000,10000,true,VNS
18I2,3,22788,4450,4000,4000,10000,true,VNS
18I2,4,25011,4460,4000,4000,10000,true,VNS
18I2,5,16475,4459,3999,4000,10000,true,VNS
18I3,1,5645,4459,3999,4000,10000,true,VNS
18I3,2,26085,4450,4000,4000,10000,true,VNS
18I3,3,8220,4480,4000,4000,10000,true,VNS
18I3,4,15845,4468,3998,4000,10000,true,VNS
18I3,5,12355,4469,3999,4000,10000,true,VNS
18I4,1,10120,4500,4000,4000,10000,true,VNS
18I4,2,18155,4450,4000,4000,10000,true,VNS
18I4,3,8383,4490,4000,4000,10000,true,VNS
18I4,4,4922,4455,3995,4000,10000,true,VNS
18I4,5,12249,4500,4000,4000,10000,true,VNS
18I5,1,23020,4460,4000,4000,10000,true,VNS
18I5,2,16757,4470,4000,4000,10000,true,VNS
18I5,3,29187,4450,4000,4000,10000,true,VNS
18I5,4,29278,4478,3998,4000,10000,true,VNS
18I5,5,31504,4481,3991,4000,10000,true,VNS
19I1,1,11394,4380,4000,4000,10000,true,VNS
19I1,2,28403,4368,3998,4000,10000,true,VNS
19I1,3,14010,4391,3991,4000,10000,true,VNS
19I1,4,25162,4406,3996,4000,10000,true,VNS
19I1,5,435,4380,4000,4000,10000,true,VNS
19I2,1,31770,4370,4000,4000,10000,true,VNS
19I2,2,11800,4367,3997,4000,10000,true,VNS
19I2,3,28292,4350,4000,4000,10000,true,VNS
19I2,4,9934,4400,4000,4000,10000,true,VNS
19I2,5,16012,4385,3995,4000,10000,true,VNS
19I3,1,22909,4370,4000,4000,10000,true,VNS
19I3,2,10637,4400,4000,4000,10000,true,VNS
19I3,3,32025,4390,4000,4000,10000,true,VNS
19I3,4,3895,4379,3999,4000,10000,true,VNS
19I3,5,3905,4385,3995,4000,10000,true,VNS
19I4,1,18765,4390,4000,4000,10000,true,VNS
19I4,2,9783,4369,3999,4000,10000,true,VNS
19I4,3,18258,4370,4000,4000,10000,true,VNS
19I4,4,25437,4401,3991,4000,10000,true,VNS
